author,authorURL,name,url,previewExcerpt,type,producer,productImage,date
Silman,https://www.chess.com/member/silman,Your Pawn Structure Is Your Friend,https://www.chess.com/article/view/your-pawn-structure-is-your-friend,"
                  What is pawn structure? 
From my online glossary, I define it as ""the positioning of the whole pawn mass. Also referred to as the pawn skeleton. This positioning of the pawns is what usually dictates the types of plans available in a gi...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26518.f34087a3.630x354o.9f372f29cb62.jpeg,"Dec 28, 2020, 12:50:38 PM"
Silman,https://www.chess.com/member/silman,A Rare And Brutal Rook Configuration,https://www.chess.com/article/view/a-rare-and-brutal-rook-configuration,"
                  Once in a while, a game grabs my attention due to some amazing positional concept or, less often (I say “less often” since most tactics are rather repetitive), due to a really interesting tactical battle. Usually you’ll see these...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26136.7760b769.630x354o.ae938147ba94.png,"Sep 7, 2020, 12:44:33 PM"
CHESScom,https://www.chess.com/member/chesscom,Tips And Tricks Of The London System,https://www.chess.com/article/view/tips-and-tricks-of-the-london-system,"
                  Grandmaster Aman Hambleton has played both sides of the London System for years. He knows that many players try the London to reach an easy-to-play, quiet position, but there are tricks for both sides that can win quickly against an unprepared opp...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26270.b8405df7.630x354o.566ce334b369.png,"Oct 21, 2020, 5:28:50 AM"
CHESScom,https://www.chess.com/member/chesscom,How To Win With Ruy Lopez Exchange Variation,https://www.chess.com/article/view/how-to-win-with-ruy-lopez-exchange-variation,"
                  Do you want to take your opponents away from opening theory and lead them into an endgame that you know how to win? If so, the Ruy Lopez Exchange Variation might be your best bet! IM Keaton Kiewra demonstrates the key ideas for both sides in this ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26270.b8405df7.630x354o.566ce334b369.png,"Oct 21, 2020, 5:28:50 AM"
Gserper,https://www.chess.com/member/gserper,The Hail Mary Play In Chess,https://www.chess.com/article/view/chess-football-hail-mary,"
                  According to Wikipedia, a Hail Mary is a very long forward pass in American football, typically made in desperation, with only a small chance of success. 
So, what's a Hail Mary pass in chess? 
Let me explain. Say your position is completel...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26476.9ac1096c.630x354o.4c3077470822.png,"Dec 15, 2020, 4:38:56 AM"
Gserper,https://www.chess.com/member/gserper,Decisive Moments In Chess: Bobby Fischer's Waterloo,https://www.chess.com/article/view/decisive-moments-in-chess-fischers-waterloo,"
                  Destiny makes its urgent way to the mighty and those who do violent deeds. 
This is the beginning of Stefan Zweig's famous Die Weltminute von Waterloo (The World Minute of Waterloo). While this short novel describes the decisive moment of the his...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26518.f34087a3.630x354o.9f372f29cb62.jpeg,"Dec 28, 2020, 12:50:38 PM"
ColinStapczynski,https://www.chess.com/member/colinstapczynski,7 Chess Endgame Magicians,https://www.chess.com/article/view/chess-endgame-magicians,"
                  Endgames. The word, alone, may conjure up feelings of happiness, dread, or even despair for many chess players. Some adore the endgame while others despise it. 
There is a grain of truth in the old Soviet saying that amateur chess players ""play t...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26318.6cc6c322.630x354o.afded50e00e7.png,"Nov 28, 2020, 11:51:07 AM"
Silman,https://www.chess.com/member/silman,Windows Of Chess Opportunity,https://www.chess.com/article/view/windows-of-chess-opportunity,"
                  In an amateur chess game, opportunities abound. Unfortunately, these opportunities are often missed. Positional gains are snubbed, tactics are missed, a winning endgame is agreed drawn, and mutual fear leads both players into a deep, dark abyss.&n...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26136.7760b769.630x354o.ae938147ba94.png,"Sep 7, 2020, 12:44:33 PM"
Ginger_GM,https://www.chess.com/member/ginger_gm,Confused Bishops And Drunk Knights,https://www.chess.com/article/view/confused-bishops-and-drunk-knights,"
                  Just recently I have become a bit obsessed with strange and peculiar chess moves originating from knights and bishops. In my first article for Chess.com I took a look at what can be called The Nimzowitsch Knight Dance, and in t...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26136.7760b769.630x354o.ae938147ba94.png,"Sep 7, 2020, 12:44:33 PM"
CHESScom,https://www.chess.com/member/chesscom,How To Win With The Ruy Lopez: 5.d4!?,https://www.chess.com/article/view/how-to-win-with-the-ruy-lopez-with-5-d4,"
                  Do you want a sharp opening that most opponents won't know how to defend against? IM Keaton Kiewra demonstrates how 5.d4!? in the Ruy Lopez is easy for White to learn and hard to handle for Black. 
Try The Challenges!
Not what you're looking for...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26270.b8405df7.630x354o.566ce334b369.png,"Oct 21, 2020, 5:28:50 AM"
Gserper,https://www.chess.com/member/gserper,How To Calculate In Chess,https://www.chess.com/article/view/how-to-calculate-chess,"
                  I bet you've heard the cliche that ""chess is 99 percent tactics"" thousands of times. 
While it is greatly overused and exaggerated to some degree, overall it is correct. The enormous strength of modern computers is based on their unmatched abilit...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26476.9ac1096c.630x354o.4c3077470822.png,"Dec 15, 2020, 4:38:56 AM"
Gserper,https://www.chess.com/member/gserper,The Man Who Beat Mikhail Tal,https://www.chess.com/article/view/the-man-who-beat-mikhail-tal,"
                  If you have seen the movie Searching for Bobby Fischer, you may remember one of the Washington Square Park hustlers who held a sign offering a photograph or a game with the man who beat Mikhail Tal.  
Just like most of the movie's chess...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26476.9ac1096c.630x354o.4c3077470822.png,"Dec 15, 2020, 4:38:56 AM"
Gserper,https://www.chess.com/member/gserper,Magnus Carlsen's Amazing Pawn Sacrifices,https://www.chess.com/article/view/magnus-carlsens-amazing-pawn-sacrifices,"
                  There is a well-known chess joke (or maybe not even a joke!) that it is much more difficult to sacrifice a pawn than a queen. 
Indeed, in most queen sacrifices you get huge dividends right away, since it is difficult to imagine a player sacrifici...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26518.f34087a3.630x354o.9f372f29cb62.jpeg,"Dec 28, 2020, 12:50:38 PM"
Silman,https://www.chess.com/member/silman,Learning Pawn Structure For Chess Players Under 2000,https://www.chess.com/article/view/learning-pawn-structure-for-chess-players-under-2000,"
                  What is pawn structure? 
From my online glossary, I define it as “the positioning of the whole pawn mass. Also referred to as the pawn skeleton. This positioning of the pawns is what usually dictates the types of plans available in a given ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26518.f34087a3.630x354o.9f372f29cb62.jpeg,"Dec 28, 2020, 12:50:38 PM"
batgirl,https://www.chess.com/member/batgirl,Rook Players,https://www.chess.com/article/view/rook-players,"
                  The Oxford Companion to Chess, 1984. Hooper, Wyld eds. 
The idea of classifying players by the handicap offered them by master class players was first recorded by Pietro Carrera in 1617 (Il Gioco degli Scacchi).  Since there was no possibili...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/25052.494e5a8d.630x354o.5fcfac2de8d3.png,"Dec 6, 2020, 3:50:15 PM"
Gserper,https://www.chess.com/member/gserper,Magnus Carlsen Knows This Endgame. Do You?,https://www.chess.com/article/view/magnus-carlsen-knows-this-endgame-do-you,"
                  Practically all strong players from the former Soviet Union made their first chess moves in their local Pioneer Palace. All kids were accepted there. Even those who didn't know the rules of the game. In order to assign players to a group that matc...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26318.6cc6c322.630x354o.afded50e00e7.png,"Nov 28, 2020, 11:51:07 AM"
Gserper,https://www.chess.com/member/gserper,A Prison For A King,https://www.chess.com/article/view/a-prison-for-a-king,"
                  Endgames are difficult to learn for most of players who have recently begun their chess journey. Indeed, the endgame has many sets of rules that contradict well-known opening and middle game axioms. For example, an outside passed pawn, which is us...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26318.6cc6c322.630x354o.afded50e00e7.png,"Nov 28, 2020, 11:51:07 AM"
Gserper,https://www.chess.com/member/gserper,Lasker's Chess Wisdom,https://www.chess.com/article/view/the-laskers-wisdom,"
                  The second world champion in chess history, Emanuel Lasker, was a unique person. Besides being the champion for 27 years (this record will never be beaten for sure!), he was also a famous mathematician and philosopher.  
In his prime Lasker ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26136.7760b769.630x354o.ae938147ba94.png,"Sep 7, 2020, 12:44:33 PM"
CHESScom,https://www.chess.com/member/chesscom,Attack with the Catalan!,https://www.chess.com/article/view/attack-with-the-catalan,"
                  The Catalan is one of the most popular openings at the Grandmaster level and can be a fearsome weapon in the hands of club players as well! Follow along as Grandmaster Georg Meier, one of the world's leading Catalan experts demonstrates how to win...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/26270.b8405df7.630x354o.566ce334b369.png,"Oct 21, 2020, 5:28:50 AM"
